"STATION","NAME","DATE","PRCP","SNOW","TMAX","TMIN"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-04-27","0.26","0.0","78","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-04-28","0.06","0.0","77","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-04-29","0.32","0.0","82","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-04-30","0.00","0.0","71","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-01","0.03",,"79","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-02","0.28",,"76","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-03","0.00",,"76","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-04","0.00",,"81","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-05","0.00",,"76","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-06","0.00",,"76","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-07","0.00",,"79","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-08","0.00",,"85","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-09","0.00",,"91","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-10","0.00",,"91","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-11","0.00",,"91","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-12","0.11",,"79","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-13","0.03",,"84","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-14","0.29",,"83","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-15","0.00",,"76","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-16","0.00",,"83","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-17","0.02",,"83","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-18","0.13",,"81","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-19","0.07",,"76","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-20","0.33",,"69","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-21","0.00",,"78","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-22","0.00",,"82","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-23","0.13",,"77","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-24","0.00",,"85","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-25","0.52",,"82","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-26","0.09",,"77","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-27","0.00",,"80","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-28","0.03",,"73","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-29","0.00",,"73","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-30","0.31",,"76","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-05-31","0.60",,"70","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-01","0.00",,"70","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-02","0.00",,"74","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-03","0.02",,"77","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-04","0.00",,"79","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-05","0.56",,"84","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-06","0.01",,"80","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-07","0.13",,"87","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-08","0.25",,"81","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-09","0.26",,"75","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-10","0.01",,"73","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-11","0.00",,"79","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-12","0.01",,"80","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-13","0.39",,"80","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-14","0.00",,"78","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-15","0.56",,"79","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-16","0.01",,"79","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-17","0.00",,"79","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-18","0.00",,"81","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-19","0.00",,"87","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-20","0.39",,"86","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-21","0.05",,"87","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-22","0.00",,"85","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-23","1.12",,"72","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-24","0.34",,"85","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-25","0.00",,"89","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-26","0.00",,"82","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-27","0.00",,"76","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-28","0.01",,"82","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-29","0.00",,"83","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-06-30","0.00",,"84","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-01","0.00",,"87","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-02","0.03",,"86","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-03","0.02",,"86","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-04","0.02",,"85","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-05","0.14",,"83","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-06","0.00",,"84","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-07","0.34",,"75","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-08","0.00",,"75","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-09","0.99",,"70","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-10","0.00",,"83","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-11","0.00",,"86","56"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-12","0.00",,"88","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-13","0.00",,"90","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-14","0.20",,"88","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-15","0.50",,"86","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-16","0.00",,"72","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-17","0.00",,"75","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-18","0.00",,"83","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-19","0.00",,"84","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-20","0.91",,"77","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-21","0.18",,"85","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-22","0.34",,"83","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-23","0.00",,"80","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-24","2.03",,"79","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-25","0.00",,"79","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-26","0.03",,"95","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-27","0.00",,"94","70"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-28","1.33",,"86","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-29","0.56",,"92","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-30","0.28",,"93","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-07-31","0.00",,"82","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-01","0.23",,"82","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-02","0.00",,"83","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-03","0.00",,"84","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-04","0.00",,"87","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-05","0.00",,"90","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-06","0.02",,"90","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-07","0.01",,"90","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-08","0.49",,"86","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-09","0.00",,"92","71"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-10","0.00",,"91","74"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-11","0.22",,"92","65"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-12","0.00",,"88","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-13","0.15",,"83","69"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-14","0.00",,"86","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-15","0.00",,"89","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-16","0.04",,"83","68"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-17","0.00",,"75","55"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-18","0.00",,"76","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-19","0.00",,"76","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-20","0.00",,"76","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-21","0.02",,"78","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-22","0.38",,"85","66"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-23","0.04",,"76","67"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-24","0.00",,"81","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-25","0.00",,"82","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-26","0.15",,"84","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-27","0.00",,"77","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-28","0.00",,"75","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-29","0.00",,"77","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-30","0.00",,"82","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-08-31","0.00",,"74","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-01","0.00",,"73","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-02","0.00",,"83","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-03","0.37",,"70","58"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-04","0.00",,"70","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-05","0.36",,"75","52"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-06","0.00",,"68","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-07","0.00",,"71","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-08","0.00",,"76","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-09","0.00",,"85","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-10","0.00",,"90","59"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-11","0.00",,"93","63"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-12","0.01",,"91","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-13","0.00",,"87","64"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-14","0.00",,"83","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-15","0.26",,"72","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-16","0.00",,"74","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-17","0.00",,"78","62"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-18","0.00",,"80","61"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-19","0.58",,"68","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-20","0.00",,"68","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-21","0.00",,"67","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-22","0.00",,"58","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-23","0.00",,"60","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-24","0.00",,"70","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-25","0.00",,"75","43"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-26","0.00",,"79","57"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-27","0.72",,"64","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-28","1.12",,"68","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-29","2.52",,"66","54"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-09-30","0.63",,"55","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-01","0.01",,"57","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-02",,,"57","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-03",,,"62","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-04",,,"66","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-05",,,"70","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-06","0.22",,"56","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-07",,,"50","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-08",,,"56","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-09",,,"60","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-10",,,"63","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-11",,,"62","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-12","0.08",,"60","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-13","0.06",,"51","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-14",,,"62","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-15",,,"71","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-16",,,"55","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-17",,,"55","39"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-18",,,"52","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-19",,,"53","24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-20",,,"55","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-21",,,"52","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-22",,,"63","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-23","0.15",,"63","37"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-24",,,"50","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-25",,,"55","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-26",,,"65","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-27",,,"70","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-28","0.28",,"67","42"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-29",,,"75","48"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-30",,,"71","60"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-10-31",,,"63","46"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-01",,"0.0","67","40"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-02",,"0.0","71","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-03",,"0.0","71","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-04","0.25","0.0","60","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-05","0.10","0.0","60","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-06",,"0.0","58","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-07",,"0.0","47","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-08",,"0.0","47","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-09",,"0.0","34","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-10","0.08","0.0","54","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-11","0.71","0.0","55","41"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-12",,"0.0","50","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-13",,"0.0","30","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-14","0.00","0.0","41","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-15",,"0.0","61","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-16",,"0.0","68","45"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-17",,"0.0","66","50"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-18",,"0.0","69","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-19",,"0.0","43","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-20",,"0.0","60","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-21","0.97","0.0","60","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-22",,"0.0","41","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-23","0.10","0.0","57","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-24","0.05","0.0","64","53"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-25","0.02","0.0","64","49"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-26",,"0.0","70","51"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-27","1.12","0.0","60","44"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-28","0.12","0.0","31","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-29",,"0.0","25","19"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-11-30",,"0.0","27","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-01",,"0.0","27","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-02",,"0.0","27","13"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-03",,"0.0","31","12"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-04",,"0.0","47","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-05",,"0.0","50","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-06",,"0.0","57","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-07","0.00","0.0","54","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-08","0.78","0.0","41","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-09","0.14","0.0","47","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-10",,"0.0","54","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-11",,"0.0","52","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-12",,"0.0","56","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-13",,"0.0","58","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-14","0.01","0.0","44","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-15","0.27","0.1","37","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-16",,"0.0","32","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-17",,"0.0","41","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-18","0.09","0.0","40","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-19",,"0.0","29","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-20",,"0.0","36","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-21",,"0.0","32","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-22","0.06","0.7","38","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-23","0.01","0.1","38","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-24",,"0.0","20","5"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-25",,"0.0","30","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-26",,"0.0","33","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-27",,"0.0","35","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-28",,"0.0","46","18"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-29","0.44","0.0","39","34"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-30","0.01","0.0","46","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1896-12-31",,"0.0","52","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-01","0.04",,,"35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-02","0.00",,"59","35"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-03",,,"64","47"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-04","0.00",,"43","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-05","0.00","0.0",,"14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-06",,,"21","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-07",,,"29","14"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-08","0.00","0.0","37","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-09",,,"46","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-10",,,"40","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-11","0.00","0.0",,"24"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-12",,,"28","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-13","0.05","0.5","30","20"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-14","0.05","0.0","30","28"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-15","0.02",,"34","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-16",,,"43","32"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-17","0.23",,"51","38"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-18",,,"28","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-19",,,"30","15"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-20","0.35","0.5","37","23"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-21","0.02",,"37","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-22",,,"40","21"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-23","0.13","0.5","22","9"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-24",,,"14","1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-25",,,"1","-12"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-26",,,"1","-11"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-27","0.11","1.5","10","1"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-28",,,"6","-4"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-29",,,"16","4"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-30",,,"25","0"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-01-31",,,"36","16"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-01","0.05","0.0","36","10"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-02","0.42","0.0","36","27"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-03",,"0.0","35","25"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-04",,"0.0","32","26"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-05","0.42","0.0","40","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-06","1.11","0.0","40","36"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-07",,"0.0","37","33"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-08","0.22","2.0","35","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-09",,"0.0","31","30"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-10",,"0.0","36","29"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-11","0.00","0.0","39","22"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-12","0.11","0.0","36","31"
"USC00331778","COLUMBUS OHIO STATE, OH US","1897-02-13",,"0.0","46","30"
